review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,date,Color,Style,Pattern
R1UNWOCI4XII,B0D4SX9RC6,5.0 out of 5 stars portable size,Happy CA,5,Lots of sound packed in a small speaker! The size of the speaker is slightly smaller than I anticipated but it does not reduce the amount of sound that comes out if it. The speaker's texture is smooth and the red is very eye-popping. Super easy to link to my phone. I was able to get it up and running within a minute. The buttons are very intuitive. The charge head is on the back which allows us to continue using the speaker while it's being charged. Charge time is relatively short and battery lasts for hours. I love that there's an auto power down feature so the batter doesn't drain when you forget to turn off the speaker.,"Reviewed in the United States July 8, 2024",AEGE5OK2A4AGBMQ3OGOX5B6FR7LQ,False,0,Color: Statement RedStyle: PillPattern: Without AppleCare+,2024-07-08,Statement Red,Pill,Without AppleCare+
R1WGS76J7H1664,B0D4SX9RC6,"5.0 out of 5 stars Overpriced IMO, but excellent sound quality",Prefectionist,5,"With any product that is this new, it's difficult to tell how enduring the battery life will be over the months and years. Thus far, the performance has been amicable and I'm pleased with how the sound from this modestly sized speaker fills my living room. Even outdoors, the sound carries but doesn't blow out everything else around it. I've had plenty of bluetooth speakers over the years, and this one is near the top for most important factors such as sound quality, battery life, connectivity, and water resistance. It's a perfect little beach speaker! Connects immediately with mine and my spouse's Android phones; can't say for iPhones.","Reviewed in the United States July 5, 2024",AEP6LM43MWCBTOGT3APWMVNVVHJQ,False,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-05,Matte Black,Pill,Without AppleCare+
RUYA2OVG0565,B0D4SX9RC6,5.0 out of 5 stars Exactly as expected - Great,LS.,5,"I have always been a fan of Beats products and they are well known for being high quality so this newest version of the Beats pill did not disappoint. It sounds great, it can get very loud for just a small little speaker and has very clear sound with exceptional bass woofer. It has a long battery life, charges very quickly and an updated USB-C charging port. It also comes with a code for a free trial of Apple Music and the option to add Apple Care+ and the option to add it to Find My device through Apple.","Reviewed in the United States July 8, 2024",AGXPYVNF5UJTRYMSU66VJDZGYTFQ,False,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+,2024-07-08,Champagne Gold,Pill,Without AppleCare+
R2F0KIF8NGTETI,B0D4SX9RC6,5.0 out of 5 stars Sounds great,R. Story,5,I am kind of a music snob so I am pretty picky with speakers. For the size of this thing I am not sure I could ask for better. I have a list of songs that I listen to on any new speakers or headphones that I get. I want to hear every note from every instrument and the vocals. I want every thing to be be crisp and clear. If I cant adjust my eq to make that happen (different songs have different settings) then I dont keep it.This little speaker just sounds good. I have had beats products before and was happy with them. This is probably my favorite. It is super easy to connect to my samsung s24 ultra. As soon as I turned it on a notification showed on my phone asking if I wanted to connect it. It sent me to the play store to download the app for it and then I was listening to music.Super easy to connect. Looks great (I have the red one). Sounds really good. Definitely 5 stars.,"Reviewed in the United States June 28, 2024",AHPFQJOBDSEYO7IAURRSWDCDZZFA,False,0,Color: Statement RedStyle: PillPattern: Without AppleCare+,2024-06-28,Statement Red,Pill,Without AppleCare+
R2LR6Z1P8R9XRY,B0D4SX9RC6,"5.0 out of 5 stars Excellent portable, wireless speaker - and stylish",Amanda999,5,"Love the Beats Pill. Easily connected to my (Android) Pixel 7 Pro via Bluetooth. Good battery life. Lightweight - very easy to carry to different rooms or garage, wherever you are working/hanging out. I like the stylish but minimalist look. Got the tan so it wouldn't show dust like black would (the red looks great but I wanted a speaker to sit on a bookshelf and not stand out too much.) It is great that it works with both Android and iOs - I have music and audio books on both my iPad and Pixel 7 Pro phone, so this is very convenient. Highly recommended.","Reviewed in the United States July 2, 2024",AHLK2LAWI4UYYTYTF5PQQE3RTDYQ,False,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+,2024-07-02,Champagne Gold,Pill,Without AppleCare+
R38GQ5W13HCMHD,B0D4SX9RC6,5.0 out of 5 stars good sound quality,Jenglish,5,"Use this for multiple purposes. Sound is great, loud and better then other speakers I have used. The speaker is not very bassy but for my purpose that is fine. The duration of the battery is good also. I have ran it for a few hours before it started to disconnect and reconnect due to lack of power. Over all I will be recommend this to friends and family.","Reviewed in the United States July 3, 2024",AE7IMI3VBIXINRWLBEJW3LXMIDEQ,False,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-03,Matte Black,Pill,Without AppleCare+
R13BNKZHOFP9ZY,B0D4SX9RC6,5.0 out of 5 stars The best portable speaker ever!,Amazon Customer,5,"I almost don't even know how to describe how good this speaker sounds!100 watts is crazy for this small of a speaker! It sounds so good!The base is deep and the sound is smooth. Really great quality and it's definitely durable! I love the silicone base as I have small children. (It's been picked up and dropped a few times lol)It connects to all of my devices, no problems.An investment in a high quality speaker that will last for years, definitely worth every penny!","Reviewed in the United States July 2, 2024",AEUPUISBFVLB3UJUPI45NFFJVLKQ,False,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-02,Matte Black,Pill,Without AppleCare+
R3OEQ3IQDA17MM,B0D4SX9RC6,5.0 out of 5 stars Great portable speaker,Chris C.,5,"This Bluetooth speaker has surprisingly good sound for a portable speaker. The bass is even pretty good, punchy, just a little muddy sounding, but better than other brands I’ve used. I like the clean matte black look, though the silicone does attract a lot of dust. So far, the battery life and range seem good.","Reviewed in the United States July 5, 2024",AFTWARLQVJTHB72WJPNDITDRAZEA,False,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-05,Matte Black,Pill,Without AppleCare+
R1Q9V2VB0PBDGS,B0D4SX9RC6,5.0 out of 5 stars Amazing product!,Lisa,5,This speaker excelled my expectations! It is bug enough to play loud but small enough to store easy and travel. We used it at birthday parties and the beach and it was perfect for both. Great sound and did not take up any space traveling. So glad i got this! 100% recommend.,"Reviewed in the United States July 7, 2024",AHEIP6M4RBJTXJKY7JUJGPZUPFNA,False,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+,2024-07-07,Champagne Gold,Pill,Without AppleCare+
RS2F0P510KB7D,B0D4SX9RC6,5.0 out of 5 stars Loudest and Best Bluetooth Speaker of this Size,J. H.,5,The beats pill has a strong legacy. This 2024 model is the best yet. It does everything! Yes it has a mic. Yes it can charge your phone. Yes IT HAS LOSSLESS AUDIO THROUGH USB-C! Yes it is extremely loud but crisp. The bass is amazing. It has an easy interface with iPhones.It’s cheap!! And yes it’s waterproof and sand and dustproof!!,"Reviewed in the United States June 29, 2024",AH2FXPMEMMVDOAQ7VJVKHLM53EFA,False,3,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-06-29,Matte Black,Pill,Without AppleCare+
R3KPQBYL6X3PQX,B0D4SX9RC6,3.0 out of 5 stars Sounds good. Not overly loud. Needs more buttons,Carpe_Diem,3,"This Bluetooth speaker is on the higher end of the price range for a small form factor speaker.Priced similarly to the JBL Extreme 2 (which I also have) the sound quality is about the same. Which is to say, very good for a small speaker.Compared to the JBL, the Beats Pill is:Not as loudHas a slightly better sound quality.Slightly smallerDoes not have a carrying strap (which you can also use to hang the speaker)Pairs automatically with Apple devices and can be tracked using Find MyBoth offer multiple speaker pairing.My biggest complaint about the Pill is that there are just not enough buttons. There is no dedicated power button, and in fact there are no instructions anyplace in the Apple/Beats ecosystem that tell you how to turn it off. (Push the Action button for more than 1, but less than 1.8 seconds.... how dumb is that?) With only 4 buttons, there are too many button sequence combos to remember. Seriously, a volume up/down AND a track up/down would have made life so much easier.All in all, this is a nice sounding Bluetooth speaker, with some good features, let down with a dumb user interface. If you don't mind learning a few tricks to use this device it will be great.However, if you are one of those people who doesn't read instructions, get something that is more intuitive to use.","Reviewed in the United States July 19, 2024",AEI3MIZ54YO5TX6CXG6OE5HGGGXA,False,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-19,Matte Black,Pill,Without AppleCare+
R2H42JDX6Y37E,B0D4SX9RC6,5.0 out of 5 stars Best beats pill ever !,B,5,If you’re in need of a new lightweight portable speaker that’s compatible with iOS and Android this is the one for you.,"Reviewed in the United States June 30, 2024",AFNLS7O6IJVQTC4QVORI4QIHSAEA,False,1,Color: Statement RedStyle: PillPattern: Without AppleCare+,2024-06-30,Statement Red,Pill,Without AppleCare+
R16YQMK6DBJQBM,B0D4SX9RC6,"3.0 out of 5 stars Great sound, but MONO ruins it!",B Lii,3,"I was stoked to try a speaker from Beats with a great battery life and increased output; however, not having any stereo image from a speaker this wide is just silly, I’m sorry.I’ll stick with the Wonderboom or Everboom. Wish they’d make a Wonderboom with USB-C, but the stereo imaging on it, even with slightly less bass and output than the Beats Pill is where it’s still at for me.I love a good stereo image too much to keep a mono product, sorry!","Reviewed in the United States July 12, 2024",AHPZCQ2XOKQNJY2SIWQ4FRTHHDLQ,False,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+,2024-07-12,Champagne Gold,Pill,Without AppleCare+
R3L2A88GOC5G6I,B0D4SX9RC6,5.0 out of 5 stars Good speaker,Oli Rivers,5,"The media could not be loaded. For a smallish / portable sized speaker, this sounds great. Works well with my iPhone and sounds high quality and clear with music, which is what it’s for. The bass on this speaker is awesome, so if that’s something you enjoy, you’ll enjoy this. And of course the iconic design still looks fun and unique. It also came with stickers, a cable, and instructions + a bonus. I accidentally got two of the packet things but I’m not complaining at all haha","Reviewed in the United States July 1, 2024",AFZK22BJRF7EXCXKGIVXNXI2BPPA,False,4,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-01,Matte Black,Pill,Without AppleCare+
R99X2DXJ9IWPM,B0D4SX9RC6,5.0 out of 5 stars Rlly good,Luis dejesus,5,The media could not be loaded. Great audio loud and just looks rlly good.,"Reviewed in the United States July 2, 2024",AGANNLHAZNLD5K6NVFMJX3X6HFEQ,False,3,Color: Statement RedStyle: PillPattern: Without AppleCare+,2024-07-02,Statement Red,Pill,Without AppleCare+
R2AZVHS8KVEN85,B0D4SX9RC6,1.0 out of 5 stars Switches off quickly and unexpectedly even when fully charged.,Dr. Help,1,"Had great hopes for this speaker, but unfortunately, it switches off randomly even when fully charged. Sometimes this happens in less than 30 min which is a big problem because it's battery life is supposed to be much longer than that. It's beautifully made and looks elegant like Beats products do, but unfortunately, it just does not work like it's supposed to.I will update this review if needed based on further experience.","Reviewed in the United States July 31, 2024",AH2LWMGL3K3SJYIKYDMISWPBAIWQ,False,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+,2024-07-31,Matte Black,Pill,Without AppleCare+
R3PQFUOLSJBHRB,B099TJGJ91,5.0 out of 5 stars Bose quality,Tenkiller,5,"Bose has been one of the gold standard in sound for decades. So it’s not surprising that they pack a lot of quality into this little speaker. For one thing, holds a charge a long time! And it announces each time it’s turned on how much charge is left. No guessing. The sound quality is really decent for the size of the speaker. It can get very, very loud, if that’s your thing. It has a bass booster that I usually leave on. I appreciate that it is water resistant as I take this into the bathroom, the kitchen, camping, etc. It paired readily with my iPhone. There are some other features I haven’t played with yet, like doing my Teams meetings with it using the onboard mic, but I suspect it will be fine. If you are looking for a reasonably small Bluetooth speaker with a big sound without breaking the bank, give it a try.","Reviewed in the United States August 4, 2024",AG4KHYIUPQPNTJR7JU5GD7DGV7QQ,True,0,Color: Green,2024-08-04,Green,not listed,not listed
R1JSRE6SH7YE46,B099TJGJ91,"5.0 out of 5 stars Good sound, solid unit, but CONNECTION difficulties to know",Dexter Haven,5,"You may have trouble getting this to play sound from you desktop computer, as I did. The unit misleads you by saying you need to download the app 'Bose connect'. I tried to, but could not get it to download from the App store or from the Bose website. Other Bluetooth speakers connected automatically for me, so this was a hassle. I tried to chat with the Bose help bot, but it was of no help; the lady on the phone at Bose tech support was of no help and disconnected mid-sentence and didn't call me back. I tried to return the item on Amazon, then saw a troubleshooting video. Open your 'systems settings' on your computer and select 'sound'; click the Bose option for speaker 'output'. For some reason this Bose unit doesn't default as the output as other Bluetooth speakers did on my computer. Then you should be able to hear it.","Reviewed in the United States July 30, 2024",AGMDFCAFNSOMPAQOPYPJSNKY2HGA,True,0,Color: Stone Blue,2024-07-30,Stone Blue,not listed,not listed
R2MLVPMTCERUY,B099TJGJ91,5.0 out of 5 stars Best small portable bose speaker ever!,Lauren Burke,5,This is our 4th Bose speaker that we've purchased. I bought this one to replace my Bose soundlink color 2 speaker that stopped working after a few years. I'm so glad I purchased it! It has waaaaaay better sound quality than the soundlink color 2 model! I was ecstatic when I plugged it in and heard how awesome the bass is and the volume level it goes up to is great! I'm excited to take it to the beach and the pool! I just received it in the mail today and wanted to let others know how great it sounds. Hopefully it lasts awhile! Buy it! You'll love it! I just ordered a hard case for it to keep the charging cord with it and to protect it when I pack it in my beach bag and suitcase when traveling. I love the stone blue color. I highly recommend this Bose flex speaker!!!!,"Reviewed in the United States July 21, 2024",AH6PAONOIJTCWDHJBZNAVNICK7UQ,True,0,Color: Stone Blue,2024-07-21,Stone Blue,not listed,not listed
